topic,timestamp,value
"tele/soil/pot0/moisture0","2017-06-06 13:09:55.235038","778"
"tele/soil/pot0/temp0","2017-06-06 13:14:49.246002","13.81"
"tele/soil/pot0/moisture0","2017-06-06 13:14:49.304750","779"
"tele/soil/pot0/temp0","2017-06-06 13:19:43.666358","13.81"
"tele/soil/pot0/moisture0","2017-06-06 13:19:43.753071","779"
"tele/soil/pot0/temp0","2017-06-06 13:24:36.826695","13.81"
"tele/soil/pot0/moisture0","2017-06-06 13:24:36.872609","779"
"tele/soil/pot0/temp0","2017-06-06 13:29:30.736187","13.87"
"tele/soil/pot0/moisture0","2017-06-06 13:29:30.783667","779"
"tele/soil/pot0/temp0","2017-06-06 13:34:24.625887","13.87"
"tele/soil/pot0/moisture0","2017-06-06 13:34:24.724220","779"
"tele/soil/pot0/temp0","2017-06-06 13:39:18.769071","13.87"
"tele/soil/pot0/moisture0","2017-06-06 13:39:18.827107","779"
"tele/soil/pot0/temp0","2017-06-06 13:44:12.072692","13.81"
"tele/soil/pot0/moisture0","2017-06-06 13:44:12.136312","779"
"tele/soil/pot0/temp0","2017-06-06 13:49:08.200320","13.81"
"tele/soil/pot0/moisture0","2017-06-06 13:49:08.243100","779"
"tele/soil/pot0/temp0","2017-06-06 13:54:01.093229","13.81"
"tele/soil/pot0/moisture0","2017-06-06 13:54:01.160660","779"
"tele/soil/pot0/temp0","2017-06-06 13:58:54.890297","13.81"
"tele/soil/pot0/moisture0","2017-06-06 13:58:54.960180","779"
"tele/soil/pot0/temp0","2017-06-06 14:03:48.779629","13.81"
"tele/soil/pot0/moisture0","2017-06-06 14:03:48.848962","779"
"tele/soil/pot0/temp0","2017-06-06 14:08:43.298674","13.81"
"tele/soil/pot0/moisture0","2017-06-06 14:08:43.390768","779"
"tele/soil/pot0/temp0","2017-06-06 14:13:37.086683","13.81"
"tele/soil/pot0/moisture0","2017-06-06 14:13:37.160136","779"
"tele/soil/pot0/temp0","2017-06-06 14:18:30.903824","13.81"
"tele/soil/pot0/moisture0","2017-06-06 14:18:30.953185","779"
"tele/soil/pot0/temp0","2017-06-06 14:23:25.074152","13.81"
"tele/soil/pot0/moisture0","2017-06-06 14:23:25.135062","779"
"tele/soil/pot0/temp0","2017-06-06 14:28:18.946675","13.81"
"tele/soil/pot0/moisture0","2017-06-06 14:28:19.006950","779"
"tele/soil/pot0/temp0","2017-06-06 14:33:12.893922","13.81"
"tele/soil/pot0/moisture0","2017-06-06 14:33:12.944679","780"
"tele/soil/pot0/temp0","2017-06-06 14:38:06.714338","13.81"
"tele/soil/pot0/moisture0","2017-06-06 14:38:06.763114","779"
"tele/soil/pot0/temp0","2017-06-06 14:43:00.389521","13.75"
"tele/soil/pot0/moisture0","2017-06-06 14:43:00.456789","779"
"tele/soil/pot0/temp0","2017-06-06 14:47:54.523341","13.81"
"tele/soil/pot0/moisture0","2017-06-06 14:47:54.584681","779"
"tele/soil/pot0/temp0","2017-06-06 14:52:48.600947","13.81"
"tele/soil/pot0/moisture0","2017-06-06 14:52:48.693886","779"
"tele/soil/pot0/temp0","2017-06-06 14:57:43.125793","13.75"
"tele/soil/pot0/moisture0","2017-06-06 14:57:43.227472","779"
"tele/soil/pot0/temp0","2017-06-06 15:02:35.363591","13.81"
"tele/soil/pot0/moisture0","2017-06-06 15:02:35.441827","779"
"tele/soil/pot0/temp0","2017-06-06 15:07:29.486085","13.81"
"tele/soil/pot0/moisture0","2017-06-06 15:07:29.534133","779"
"tele/soil/pot0/temp0","2017-06-06 15:12:25.571838","13.81"
"tele/soil/pot0/moisture0","2017-06-06 15:12:25.615083","779"
"tele/soil/pot0/temp0","2017-06-06 15:17:18.017268","13.81"
"tele/soil/pot0/moisture0","2017-06-06 15:17:18.076374","779"
"tele/soil/pot0/temp0","2017-06-06 15:22:11.754460","13.81"
"tele/soil/pot0/moisture0","2017-06-06 15:22:11.927179","778"
"tele/soil/pot0/temp0","2017-06-06 15:27:07.857820","13.75"
"tele/soil/pot0/moisture0","2017-06-06 15:27:07.938456","779"
"tele/soil/pot0/temp0","2017-06-06 15:32:00.178906","13.75"
"tele/soil/pot0/moisture0","2017-06-06 15:32:00.238728","779"
"tele/soil/pot0/temp0","2017-06-06 15:36:53.983315","13.81"
"tele/soil/pot0/moisture0","2017-06-06 15:36:54.034681","779"
"tele/soil/pot0/temp0","2017-06-06 15:41:47.779779","13.81"
"tele/soil/pot0/moisture0","2017-06-06 15:41:47.835226","779"
"tele/soil/pot0/temp0","2017-06-06 15:46:41.374257","13.81"
"tele/soil/pot0/moisture0","2017-06-06 15:46:41.443635","779"
"tele/soil/pot0/temp0","2017-06-06 15:51:35.575480","13.75"
"tele/soil/pot0/moisture0","2017-06-06 15:51:35.623318","779"
"tele/soil/pot0/temp0","2017-06-06 15:56:29.490124","13.81"
"tele/soil/pot0/moisture0","2017-06-06 15:56:29.554025","779"
"tele/soil/pot0/temp0","2017-06-06 16:01:23.579008","13.81"
"tele/soil/pot0/moisture0","2017-06-06 16:01:23.629276","780"
"tele/soil/pot0/temp0","2017-06-06 16:06:17.163441","13.75"
"tele/soil/pot0/moisture0","2017-06-06 16:06:17.215977","777"
"tele/soil/pot0/temp0","2017-06-06 16:11:10.908091","13.81"
"tele/soil/pot0/moisture0","2017-06-06 16:11:10.959486","779"
"tele/soil/pot0/temp0","2017-06-06 16:16:04.213581","13.75"
"tele/soil/pot0/moisture0","2017-06-06 16:16:04.278774","779"
"tele/soil/pot0/temp0","2017-06-06 16:20:57.644739","13.81"
"tele/soil/pot0/moisture0","2017-06-06 16:20:57.701053","779"
"tele/soil/pot0/temp0","2017-06-06 16:25:51.576089","13.81"
"tele/soil/pot0/moisture0","2017-06-06 16:25:51.628946","779"
"tele/soil/pot0/temp0","2017-06-06 16:30:46.211633","13.81"
"tele/soil/pot0/moisture0","2017-06-06 16:30:46.295516","779"
"tele/soil/pot0/temp0","2017-06-06 16:35:41.583010","13.81"
"tele/soil/pot0/moisture0","2017-06-06 16:35:41.640124","779"
"tele/soil/pot0/temp0","2017-06-06 16:40:34.400688","13.81"
"tele/soil/pot0/moisture0","2017-06-06 16:40:34.446922","779"
"tele/soil/pot0/temp0","2017-06-06 16:45:28.406328","13.81"
"tele/soil/pot0/moisture0","2017-06-06 16:45:28.486663","779"
"tele/soil/pot0/temp0","2017-06-06 16:50:23.100845","13.81"
"tele/soil/pot0/moisture0","2017-06-06 16:50:23.185285","779"
"tele/soil/pot0/temp0","2017-06-06 16:55:16.470462","13.87"
"tele/soil/pot0/moisture0","2017-06-06 16:55:16.524139","779"
"tele/soil/pot0/temp0","2017-06-06 17:00:10.615113","13.87"
"tele/soil/pot0/moisture0","2017-06-06 17:00:10.666190","779"
"tele/soil/pot0/temp0","2017-06-06 17:05:04.678031","13.87"
"tele/soil/pot0/moisture0","2017-06-06 17:05:04.733677","779"
"tele/soil/pot0/temp0","2017-06-06 17:09:58.266958","13.87"
"tele/soil/pot0/moisture0","2017-06-06 17:09:58.333449","780"
"tele/soil/pot0/temp0","2017-06-06 17:14:51.918045","13.87"
"tele/soil/pot0/moisture0","2017-06-06 17:14:51.969543","780"
"tele/soil/pot0/temp0","2017-06-06 17:19:45.218519","13.93"
"tele/soil/pot0/moisture0","2017-06-06 17:19:45.265551","780"
"tele/soil/pot0/temp0","2017-06-06 17:24:39.223897","13.93"
"tele/soil/pot0/moisture0","2017-06-06 17:24:39.291580","780"
"tele/soil/pot0/temp0","2017-06-06 17:29:35.071597","13.93"
"tele/soil/pot0/moisture0","2017-06-06 17:29:35.135510","779"
"tele/soil/pot0/temp0","2017-06-06 17:34:27.382938","13.87"
"tele/soil/pot0/moisture0","2017-06-06 17:34:27.435839","780"
"tele/soil/pot0/temp0","2017-06-06 17:39:20.981942","13.93"
"tele/soil/pot0/moisture0","2017-06-06 17:39:21.050845","780"
"tele/soil/pot0/temp0","2017-06-06 17:44:14.862761","13.93"
"tele/soil/pot0/moisture0","2017-06-06 17:44:14.920620","780"
"tele/soil/pot0/temp0","2017-06-06 17:49:10.844840","13.93"
"tele/soil/pot0/moisture0","2017-06-06 17:49:10.921602","771"
"tele/soil/pot0/temp0","2017-06-06 17:54:02.678594","13.87"
"tele/soil/pot0/moisture0","2017-06-06 17:54:02.728845","780"
"tele/soil/pot0/temp0","2017-06-06 17:58:56.072917","13.87"
"tele/soil/pot0/moisture0","2017-06-06 17:58:56.130633","780"
"tele/soil/pot0/temp0","2017-06-06 18:03:49.805649","13.87"
"tele/soil/pot0/moisture0","2017-06-06 18:03:49.852133","780"
"tele/soil/pot0/temp0","2017-06-06 18:08:43.689742","13.87"
"tele/soil/pot0/moisture0","2017-06-06 18:08:43.748576","780"
"tele/soil/pot0/temp0","2017-06-06 18:13:37.568685","13.87"
"tele/soil/pot0/moisture0","2017-06-06 18:13:37.624962","780"
"tele/soil/pot0/temp0","2017-06-06 18:18:34.180577","13.81"
"tele/soil/pot0/moisture0","2017-06-06 18:18:34.259367","780"
"tele/soil/pot0/temp0","2017-06-06 18:23:26.492235","13.87"
"tele/soil/pot0/moisture0","2017-06-06 18:23:26.534445","780"
"tele/soil/pot0/temp0","2017-06-06 18:28:20.374372","13.81"
"tele/soil/pot0/moisture0","2017-06-06 18:28:20.422942","780"
"tele/soil/pot0/temp0","2017-06-06 18:33:14.148728","13.81"
"tele/soil/pot0/moisture0","2017-06-06 18:33:14.193003","779"
"tele/soil/pot0/temp0","2017-06-06 18:38:12.308006","13.81"
"tele/soil/pot0/moisture0","2017-06-06 18:38:12.359920","779"
"tele/soil/pot0/temp0","2017-06-06 18:43:04.308896","13.81"
"tele/soil/pot0/moisture0","2017-06-06 18:43:04.384491","779"
"tele/soil/pot0/temp0","2017-06-06 18:47:58.232629","13.75"
"tele/soil/pot0/moisture0","2017-06-06 18:47:58.285600","779"
"tele/soil/pot0/temp0","2017-06-06 18:52:51.853221","13.81"
"tele/soil/pot0/moisture0","2017-06-06 18:52:51.910967","779"
"tele/soil/pot0/temp0","2017-06-06 18:57:45.729760","13.75"
"tele/soil/pot0/moisture0","2017-06-06 18:57:45.788835","779"
"tele/soil/pot0/temp0","2017-06-06 19:02:40.047427","13.81"
"tele/soil/pot0/moisture0","2017-06-06 19:02:40.099763","779"
"tele/soil/pot0/temp0","2017-06-06 19:07:33.628061","13.81"
"tele/soil/pot0/moisture0","2017-06-06 19:07:33.692340","779"
"tele/soil/pot0/temp0","2017-06-06 19:12:27.400809","13.81"
"tele/soil/pot0/moisture0","2017-06-06 19:12:27.465145","779"
"tele/soil/pot0/temp0","2017-06-06 19:17:21.369344","13.75"
"tele/soil/pot0/moisture0","2017-06-06 19:17:21.439392","779"
"tele/soil/pot0/temp0","2017-06-06 19:22:15.393441","13.81"
"tele/soil/pot0/moisture0","2017-06-06 19:22:15.451206","779"
"tele/soil/pot0/temp0","2017-06-06 19:27:08.817581","13.81"
"tele/soil/pot0/moisture0","2017-06-06 19:27:08.893001","780"
"tele/soil/pot0/temp0","2017-06-06 19:32:02.578592","13.81"
"tele/soil/pot0/moisture0","2017-06-06 19:32:02.639709","779"
"tele/soil/pot0/temp0","2017-06-06 19:36:56.251299","13.75"
"tele/soil/pot0/moisture0","2017-06-06 19:36:56.307310","779"
"tele/soil/pot0/temp0","2017-06-06 19:41:50.474976","13.81"
"tele/soil/pot0/moisture0","2017-06-06 19:41:50.524114","779"
"tele/soil/pot0/temp0","2017-06-06 19:46:43.562688","13.81"
"tele/soil/pot0/moisture0","2017-06-06 19:46:43.609590","780"
"tele/soil/pot0/temp0","2017-06-06 19:51:37.368451","13.81"
"tele/soil/pot0/moisture0","2017-06-06 19:51:37.441930","779"
"tele/soil/pot0/temp0","2017-06-06 19:56:37.409677","13.75"
"tele/soil/pot0/moisture0","2017-06-06 19:56:37.485936","780"
"tele/soil/pot0/temp0","2017-06-06 20:01:29.969958","13.81"
"tele/soil/pot0/moisture0","2017-06-06 20:01:30.066296","779"
"tele/soil/pot0/temp0","2017-06-06 20:06:12.917925","85.00"
"tele/soil/pot0/moisture0","2017-06-06 20:06:13.011814","809"
"tele/soil/pot0/temp0","2017-06-06 20:11:05.314047","13.81"
"tele/soil/pot0/moisture0","2017-06-06 20:11:05.401425","782"
"tele/soil/pot0/temp0","2017-06-06 20:15:59.348934","13.75"
"tele/soil/pot0/moisture0","2017-06-06 20:15:59.420330","781"
"tele/soil/pot0/temp0","2017-06-06 20:20:53.166378","13.81"
"tele/soil/pot0/moisture0","2017-06-06 20:20:53.225500","781"
"tele/soil/pot0/temp0","2017-06-06 20:25:46.796330","13.75"
"tele/soil/pot0/moisture0","2017-06-06 20:25:46.886237","734"
"tele/soil/pot0/temp0","2017-06-06 20:30:40.808533","13.75"
"tele/soil/pot0/moisture0","2017-06-06 20:30:40.940033","781"
"tele/soil/pot0/temp0","2017-06-06 20:35:36.985831","13.75"
"tele/soil/pot0/moisture0","2017-06-06 20:35:37.037971","781"
"tele/soil/pot0/temp0","2017-06-06 20:40:29.021997","13.81"
"tele/soil/pot0/moisture0","2017-06-06 20:40:29.074810","781"
"tele/soil/pot0/temp0","2017-06-06 20:45:22.775837","13.75"
"tele/soil/pot0/moisture0","2017-06-06 20:45:22.825164","781"
"tele/soil/pot0/temp0","2017-06-06 20:50:16.464188","13.75"
"tele/soil/pot0/moisture0","2017-06-06 20:50:16.513386","781"
"tele/soil/pot0/temp0","2017-06-06 20:55:12.566244","13.75"
"tele/soil/pot0/moisture0","2017-06-06 20:55:12.612550","781"
"tele/soil/pot0/temp0","2017-06-06 21:00:04.690486","13.81"
"tele/soil/pot0/moisture0","2017-06-06 21:00:04.750996","780"
"tele/soil/pot0/temp0","2017-06-06 21:04:59.571255","13.75"
"tele/soil/pot0/moisture0","2017-06-06 21:04:59.626353","780"
"tele/soil/pot0/temp0","2017-06-06 21:09:52.552161","13.87"
"tele/soil/pot0/moisture0","2017-06-06 21:09:52.597503","781"
"tele/soil/pot0/temp0","2017-06-06 21:14:47.443836","13.75"
"tele/soil/pot0/moisture0","2017-06-06 21:14:47.500235","780"
"tele/soil/pot0/temp0","2017-06-06 21:19:40.530202","13.75"
"tele/soil/pot0/moisture0","2017-06-06 21:19:40.586643","780"
"tele/soil/pot0/temp0","2017-06-06 21:24:34.109594","13.68"
"tele/soil/pot0/moisture0","2017-06-06 21:24:34.165611","780"
"tele/soil/pot0/temp0","2017-06-06 21:29:28.716946","13.68"
"tele/soil/pot0/moisture0","2017-06-06 21:29:28.769462","780"
"tele/soil/pot0/temp0","2017-06-06 21:34:21.880082","13.75"
"tele/soil/pot0/moisture0","2017-06-06 21:34:21.926091","780"
"tele/soil/pot0/temp0","2017-06-06 21:39:15.774272","13.75"
"tele/soil/pot0/moisture0","2017-06-06 21:39:15.826115","780"
"tele/soil/pot0/temp0","2017-06-06 21:44:11.624771","13.68"
"tele/soil/pot0/moisture0","2017-06-06 21:44:11.672124","780"
"tele/soil/pot0/temp0","2017-06-06 21:49:04.154059","13.68"
"tele/soil/pot0/moisture0","2017-06-06 21:49:04.205762","780"
"tele/soil/pot0/temp0","2017-06-06 21:53:59.881462","13.68"
"tele/soil/pot0/moisture0","2017-06-06 21:53:59.956442","781"
"tele/soil/pot0/temp0","2017-06-06 21:58:52.589343","13.68"
"tele/soil/pot0/moisture0","2017-06-06 21:58:52.635559","781"
"tele/soil/pot0/temp0","2017-06-06 22:03:46.421495","13.68"
"tele/soil/pot0/moisture0","2017-06-06 22:03:46.478289","780"
"tele/soil/pot0/temp0","2017-06-06 22:08:40.105259","13.68"
"tele/soil/pot0/moisture0","2017-06-06 22:08:40.153341","781"
"tele/soil/pot0/temp0","2017-06-06 22:13:34.094225","13.68"
"tele/soil/pot0/moisture0","2017-06-06 22:13:34.161415","780"
"tele/soil/pot0/temp0","2017-06-06 22:18:27.572883","13.68"
"tele/soil/pot0/moisture0","2017-06-06 22:18:27.625058","780"
"tele/soil/pot0/temp0","2017-06-06 22:23:21.411562","13.68"
"tele/soil/pot0/moisture0","2017-06-06 22:23:21.466929","780"
"tele/soil/pot0/temp0","2017-06-06 22:28:15.050006","13.68"
"tele/soil/pot0/moisture0","2017-06-06 22:28:15.096391","779"
"tele/soil/pot0/temp0","2017-06-06 22:33:09.060912","13.68"
"tele/soil/pot0/moisture0","2017-06-06 22:33:09.113621","780"
"tele/soil/pot0/temp0","2017-06-06 22:38:02.768467","13.62"
"tele/soil/pot0/moisture0","2017-06-06 22:38:02.823419","780"
"tele/soil/pot0/temp0","2017-06-06 22:42:56.580748","13.62"
"tele/soil/pot0/moisture0","2017-06-06 22:42:56.675547","780"
"tele/soil/pot0/temp0","2017-06-06 22:47:50.040839","13.68"
"tele/soil/pot0/moisture0","2017-06-06 22:47:50.117863","780"
"tele/soil/pot0/temp0","2017-06-06 22:52:43.762798","13.68"
"tele/soil/pot0/moisture0","2017-06-06 22:52:43.831512","780"
"tele/soil/pot0/temp0","2017-06-06 22:57:37.707123","13.62"
"tele/soil/pot0/moisture0","2017-06-06 22:57:37.755279","780"
"tele/soil/pot0/temp0","2017-06-06 23:02:31.357589","13.62"
"tele/soil/pot0/moisture0","2017-06-06 23:02:31.504482","780"
"tele/soil/pot0/temp0","2017-06-06 23:07:25.152427","13.62"
"tele/soil/pot0/moisture0","2017-06-06 23:07:25.206361","781"
"tele/soil/pot0/temp0","2017-06-06 23:12:18.933596","13.62"
"tele/soil/pot0/moisture0","2017-06-06 23:12:18.996344","780"
"tele/soil/pot0/temp0","2017-06-06 23:17:12.834319","13.62"
"tele/soil/pot0/moisture0","2017-06-06 23:17:12.896932","780"
"tele/soil/pot0/temp0","2017-06-06 23:22:06.506733","13.62"
"tele/soil/pot0/moisture0","2017-06-06 23:22:06.553703","780"
"tele/soil/pot0/temp0","2017-06-06 23:27:00.414832","13.62"
"tele/soil/pot0/moisture0","2017-06-06 23:27:00.512307","780"
"tele/soil/pot0/temp0","2017-06-06 23:31:54.275836","13.62"
"tele/soil/pot0/moisture0","2017-06-06 23:31:54.333928","779"
"tele/soil/pot0/temp0","2017-06-06 23:36:48.144971","13.56"
"tele/soil/pot0/moisture0","2017-06-06 23:36:48.194110","780"
"tele/soil/pot0/temp0","2017-06-06 23:41:42.055511","13.56"
"tele/soil/pot0/moisture0","2017-06-06 23:41:42.108677","780"
"tele/soil/pot0/temp0","2017-06-06 23:46:36.064646","13.56"
"tele/soil/pot0/moisture0","2017-06-06 23:46:36.115426","780"
"tele/soil/pot0/temp0","2017-06-06 23:51:30.102011","13.56"
"tele/soil/pot0/moisture0","2017-06-06 23:51:30.163287","779"
"tele/soil/pot0/temp0","2017-06-06 23:56:24.093115","13.56"
"tele/soil/pot0/moisture0","2017-06-06 23:56:24.153093","779"
"tele/soil/pot0/temp0","2017-06-07 00:01:25.550489","13.56"
"tele/soil/pot0/moisture0","2017-06-07 00:01:25.648808","780"
"tele/soil/pot0/temp0","2017-06-07 00:06:17.605166","13.56"
"tele/soil/pot0/moisture0","2017-06-07 00:06:17.655691","779"
"tele/soil/pot0/temp0","2017-06-07 00:11:14.512222","13.56"
"tele/soil/pot0/moisture0","2017-06-07 00:11:14.564580","779"
"tele/soil/pot0/temp0","2017-06-07 00:16:06.476944","13.56"
"tele/soil/pot0/moisture0","2017-06-07 00:16:06.527325","779"
"tele/soil/pot0/temp0","2017-06-07 00:20:59.963693","13.56"
"tele/soil/pot0/moisture0","2017-06-07 00:21:00.018242","780"
"tele/soil/pot0/temp0","2017-06-07 00:25:54.543830","13.56"
"tele/soil/pot0/moisture0","2017-06-07 00:25:54.603264","780"
"tele/soil/pot0/temp0","2017-06-07 00:30:48.036037","13.50"
"tele/soil/pot0/moisture0","2017-06-07 00:30:48.082312","779"
"tele/soil/pot0/temp0","2017-06-07 00:35:41.923344","13.56"
"tele/soil/pot0/moisture0","2017-06-07 00:35:41.970714","779"
"tele/soil/pot0/temp0","2017-06-07 00:40:35.502879","13.50"
"tele/soil/pot0/moisture0","2017-06-07 00:40:35.551491","779"
"tele/soil/pot0/temp0","2017-06-07 00:45:29.135603","13.50"
"tele/soil/pot0/moisture0","2017-06-07 00:45:29.197232","779"
"tele/soil/pot0/temp0","2017-06-07 00:50:23.178083","13.50"
"tele/soil/pot0/moisture0","2017-06-07 00:50:23.236162","779"
"tele/soil/pot0/temp0","2017-06-07 00:55:17.050639","13.50"
"tele/soil/pot0/moisture0","2017-06-07 00:55:17.105786","779"
"tele/soil/pot0/temp0","2017-06-07 01:00:10.728149","13.50"
"tele/soil/pot0/moisture0","2017-06-07 01:00:10.772978","779"
"tele/soil/pot0/temp0","2017-06-07 01:05:04.720199","13.43"
"tele/soil/pot0/moisture0","2017-06-07 01:05:04.784467","779"
"tele/soil/pot0/temp0","2017-06-07 01:09:58.282587","13.50"
"tele/soil/pot0/moisture0","2017-06-07 01:09:58.346065","780"
"tele/soil/pot0/temp0","2017-06-07 01:14:52.162537","13.50"
"tele/soil/pot0/moisture0","2017-06-07 01:14:52.233931","779"
"tele/soil/pot0/temp0","2017-06-07 01:19:46.070739","13.43"
"tele/soil/pot0/moisture0","2017-06-07 01:19:46.134545","779"
"tele/soil/pot0/temp0","2017-06-07 01:24:40.538274","13.43"
"tele/soil/pot0/moisture0","2017-06-07 01:24:40.583044","779"
"tele/soil/pot0/temp0","2017-06-07 01:29:39.699212","13.43"
"tele/soil/pot0/moisture0","2017-06-07 01:29:39.770417","779"
"tele/soil/pot0/temp0","2017-06-07 01:34:31.102096","13.43"
"tele/soil/pot0/moisture0","2017-06-07 01:34:31.183248","779"
"tele/soil/pot0/temp0","2017-06-07 01:39:24.899200","13.43"
"tele/soil/pot0/moisture0","2017-06-07 01:39:25.014398","779"
"tele/soil/pot0/temp0","2017-06-07 01:44:18.691832","13.43"
"tele/soil/pot0/moisture0","2017-06-07 01:44:18.811698","780"
"tele/soil/pot0/temp0","2017-06-07 01:49:12.555174","13.43"
"tele/soil/pot0/moisture0","2017-06-07 01:49:12.628871","779"
"tele/soil/pot0/temp0","2017-06-07 01:54:06.576726","13.43"
"tele/soil/pot0/moisture0","2017-06-07 01:54:06.688883","779"
"tele/soil/pot0/temp0","2017-06-07 01:59:00.465983","13.37"
"tele/soil/pot0/moisture0","2017-06-07 01:59:00.548207","779"
"tele/soil/pot0/temp0","2017-06-07 02:03:53.940028","13.37"
"tele/soil/pot0/moisture0","2017-06-07 02:03:53.998912","779"
"tele/soil/pot0/temp0","2017-06-07 02:08:47.951364","13.37"
"tele/soil/pot0/moisture0","2017-06-07 02:08:48.044718","779"
"tele/soil/pot0/temp0","2017-06-07 02:13:41.714081","13.37"
"tele/soil/pot0/moisture0","2017-06-07 02:13:41.764354","779"
"tele/soil/pot0/temp0","2017-06-07 02:18:35.290363","13.31"
"tele/soil/pot0/moisture0","2017-06-07 02:18:35.342887","779"
"tele/soil/pot0/temp0","2017-06-07 02:23:29.304350","13.37"
"tele/soil/pot0/moisture0","2017-06-07 02:23:29.400330","777"
"tele/soil/pot0/temp0","2017-06-07 02:28:23.015773","13.31"
"tele/soil/pot0/moisture0","2017-06-07 02:28:23.069766","778"
"tele/soil/pot0/temp0","2017-06-07 02:33:16.568729","13.31"
"tele/soil/pot0/moisture0","2017-06-07 02:33:16.647990","779"
"tele/soil/pot0/temp0","2017-06-07 02:38:10.232412","13.31"
"tele/soil/pot0/moisture0","2017-06-07 02:38:10.284824","779"
"tele/soil/pot0/temp0","2017-06-07 02:43:06.678530","13.31"
"tele/soil/pot0/moisture0","2017-06-07 02:43:06.732017","779"
"tele/soil/pot0/temp0","2017-06-07 02:47:58.631163","13.25"
"tele/soil/pot0/moisture0","2017-06-07 02:47:58.695844","779"
"tele/soil/pot0/temp0","2017-06-07 02:52:54.760763","13.31"
"tele/soil/pot0/moisture0","2017-06-07 02:52:54.825304","778"
"tele/soil/pot0/temp0","2017-06-07 02:57:47.542556","13.31"
"tele/soil/pot0/moisture0","2017-06-07 02:57:47.582060","779"
"tele/soil/pot0/temp0","2017-06-07 03:02:41.220064","13.25"
"tele/soil/pot0/moisture0","2017-06-07 03:02:41.271839","779"
"tele/soil/pot0/temp0","2017-06-07 03:07:37.449884","13.25"
"tele/soil/pot0/moisture0","2017-06-07 03:07:37.518487","779"
"tele/soil/pot0/temp0","2017-06-07 03:12:31.820934","13.25"
"tele/soil/pot0/moisture0","2017-06-07 03:12:31.875370","779"
"tele/soil/pot0/temp0","2017-06-07 03:17:23.869495","13.25"
"tele/soil/pot0/moisture0","2017-06-07 03:17:24.030911","779"
"tele/soil/pot0/temp0","2017-06-07 03:22:20.199144","13.25"
"tele/soil/pot0/moisture0","2017-06-07 03:22:20.272417","778"
"tele/soil/pot0/temp0","2017-06-07 03:27:12.510071","13.18"
"tele/soil/pot0/moisture0","2017-06-07 03:27:12.563088","772"
"tele/soil/pot0/temp0","2017-06-07 03:32:08.354665","13.18"
"tele/soil/pot0/moisture0","2017-06-07 03:32:08.420398","779"
"tele/soil/pot0/temp0","2017-06-07 03:37:03.523200","13.18"
"tele/soil/pot0/moisture0","2017-06-07 03:37:03.674014","778"
"tele/soil/pot0/temp0","2017-06-07 03:41:57.183842","13.18"
"tele/soil/pot0/moisture0","2017-06-07 03:41:57.264272","778"
"tele/soil/pot0/temp0","2017-06-07 03:46:50.638504","13.18"
"tele/soil/pot0/moisture0","2017-06-07 03:46:50.693907","778"
"tele/soil/pot0/temp0","2017-06-07 03:51:43.601404","13.18"
"tele/soil/pot0/moisture0","2017-06-07 03:51:43.658404","778"
"tele/soil/pot0/temp0","2017-06-07 03:56:37.177391","13.18"
"tele/soil/pot0/moisture0","2017-06-07 03:56:37.231625","778"
"tele/soil/pot0/temp0","2017-06-07 04:01:31.044077","13.12"
"tele/soil/pot0/moisture0","2017-06-07 04:01:31.102306","778"
"tele/soil/pot0/temp0","2017-06-07 04:06:24.761209","13.12"
"tele/soil/pot0/moisture0","2017-06-07 04:06:24.831221","779"
"tele/soil/pot0/temp0","2017-06-07 04:11:18.276475","13.06"
"tele/soil/pot0/moisture0","2017-06-07 04:11:18.349849","778"
"tele/soil/pot0/temp0","2017-06-07 04:16:12.000465","13.12"
"tele/soil/pot0/moisture0","2017-06-07 04:16:12.050813","778"
"tele/soil/pot0/temp0","2017-06-07 04:21:06.471249","13.12"
"tele/soil/pot0/moisture0","2017-06-07 04:21:06.544225","778"
"tele/soil/pot0/temp0","2017-06-07 04:26:00.010223","13.06"
"tele/soil/pot0/moisture0","2017-06-07 04:26:00.064559","777"
"tele/soil/pot0/temp0","2017-06-07 04:30:55.961865","13.06"
"tele/soil/pot0/moisture0","2017-06-07 04:30:56.016037","778"
"tele/soil/pot0/temp0","2017-06-07 04:35:48.309202","13.06"
"tele/soil/pot0/moisture0","2017-06-07 04:35:48.362716","777"
"tele/soil/pot0/temp0","2017-06-07 04:40:42.340020","13.06"
"tele/soil/pot0/moisture0","2017-06-07 04:40:42.411401","778"
"tele/soil/pot0/temp0","2017-06-07 04:45:35.888470","13.06"
"tele/soil/pot0/moisture0","2017-06-07 04:45:35.938624","777"
"tele/soil/pot0/temp0","2017-06-07 04:50:33.060735","13.00"
"tele/soil/pot0/moisture0","2017-06-07 04:50:33.111646","777"
"tele/soil/pot0/temp0","2017-06-07 04:55:24.643282","13.06"
"tele/soil/pot0/moisture0","2017-06-07 04:55:24.694283","777"
"tele/soil/pot0/temp0","2017-06-07 05:00:20.934737","13.06"
"tele/soil/pot0/moisture0","2017-06-07 05:00:20.982344","777"
"tele/soil/pot0/temp0","2017-06-07 05:05:13.266610","13.00"
"tele/soil/pot0/moisture0","2017-06-07 05:05:13.314311","777"
"tele/soil/pot0/temp0","2017-06-07 05:10:09.492547","13.00"
"tele/soil/pot0/moisture0","2017-06-07 05:10:09.548788","777"
"tele/soil/pot0/temp0","2017-06-07 05:15:32.713883","13.00"
