topic,timestamp,value
"tele/soil/pot0/moisture0","2017-06-20 03:05:43.658790","617"
"tele/soil/pot0/temp0","2017-06-20 03:15:28.909598","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 03:15:28.964749","613"
"tele/soil/pot0/temp0","2017-06-20 03:25:15.030059","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 03:25:15.084823","608"
"tele/soil/pot0/temp0","2017-06-20 03:35:01.258659","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 03:35:01.305996","607"
"tele/soil/pot0/temp0","2017-06-20 03:44:49.757255","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 03:44:49.803709","603"
"tele/soil/pot0/temp0","2017-06-20 03:54:32.036523","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 03:54:32.099443","603"
"tele/soil/pot0/temp0","2017-06-20 04:04:18.124251","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 04:04:18.181900","599"
"tele/soil/pot0/temp0","2017-06-20 04:14:06.524017","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 04:14:06.571120","599"
"tele/soil/pot0/temp0","2017-06-20 04:23:50.210753","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 04:23:50.264780","602"
"tele/soil/pot0/temp0","2017-06-20 04:33:38.478864","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 04:33:38.534059","601"
"tele/soil/pot0/temp0","2017-06-20 04:43:22.059921","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 04:43:22.112207","604"
"tele/soil/pot0/temp0","2017-06-20 04:53:09.036399","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 04:53:09.086269","608"
"tele/soil/pot0/temp0","2017-06-20 05:02:54.746307","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 05:02:54.821719","608"
"tele/soil/pot0/temp0","2017-06-20 05:12:43.961743","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 05:12:44.015501","610"
"tele/soil/pot0/temp0","2017-06-20 05:22:29.716887","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 05:22:29.819507","616"
"tele/soil/pot0/temp0","2017-06-20 05:32:12.348745","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 05:32:12.472698","615"
"tele/soil/pot0/temp0","2017-06-20 05:41:58.444234","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 05:41:58.509749","619"
"tele/soil/pot0/temp0","2017-06-20 05:51:44.457957","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 05:51:44.503793","622"
"tele/soil/pot0/temp0","2017-06-20 06:01:30.478256","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 06:01:30.538366","626"
"tele/soil/pot0/temp0","2017-06-20 06:11:19.161995","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 06:11:19.231814","627"
"tele/soil/pot0/temp0","2017-06-20 06:21:04.174339","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 06:21:04.224227","631"
"tele/soil/pot0/temp0","2017-06-20 06:30:47.976371","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 06:30:48.034148","634"
"tele/soil/pot0/temp0","2017-06-20 06:40:33.942334","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 06:40:33.995751","632"
"tele/soil/pot0/temp0","2017-06-20 06:50:19.436961","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 06:50:19.536590","630"
"tele/soil/pot0/temp0","2017-06-20 07:00:05.686232","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 07:00:05.775110","627"
"tele/soil/pot0/temp0","2017-06-20 07:09:52.615992","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 07:09:52.663929","623"
"tele/soil/pot0/temp0","2017-06-20 07:19:44.066704","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 07:19:44.171081","605"
"tele/soil/pot0/temp0","2017-06-20 07:29:26.066542","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 07:29:26.112498","579"
"tele/soil/pot0/temp0","2017-06-20 07:39:10.112044","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 07:39:10.170578","560"
"tele/soil/pot0/temp0","2017-06-20 07:48:56.554006","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 07:48:56.601688","552"
"tele/soil/pot0/temp0","2017-06-20 07:58:43.128991","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 07:58:43.175831","552"
"tele/soil/pot0/temp0","2017-06-20 08:08:28.013986","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 08:08:28.138076","536"
"tele/soil/pot0/temp0","2017-06-20 08:18:17.020546","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 08:18:17.067439","531"
"tele/soil/pot0/temp0","2017-06-20 08:27:59.873640","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 08:27:59.938439","528"
"tele/soil/pot0/temp0","2017-06-20 08:37:46.115674","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 08:37:46.209119","522"
"tele/soil/pot0/temp0","2017-06-20 08:47:34.814675","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 08:47:34.893843","515"
"tele/soil/pot0/temp0","2017-06-20 08:57:20.739920","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 08:57:20.849607","512"
"tele/soil/pot0/temp0","2017-06-20 09:07:06.794440","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 09:07:06.909701","510"
"tele/soil/pot0/temp0","2017-06-20 09:16:49.856095","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 09:16:49.936183","505"
"tele/soil/pot0/temp0","2017-06-20 09:26:36.210185","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 09:26:36.320717","505"
"tele/soil/pot0/temp0","2017-06-20 09:36:22.556542","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 09:36:22.637193","502"
"tele/soil/pot0/temp0","2017-06-20 09:46:08.796131","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 09:46:08.893691","497"
"tele/soil/pot0/temp0","2017-06-20 09:55:55.135566","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 09:55:55.237995","489"
"tele/soil/pot0/temp0","2017-06-20 10:05:41.481959","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 10:05:41.579408","491"
"tele/soil/pot0/temp0","2017-06-20 10:15:27.538984","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 10:15:27.623605","484"
"tele/soil/pot0/temp0","2017-06-20 10:25:13.360613","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 10:25:13.444701","480"
"tele/soil/pot0/temp0","2017-06-20 10:34:59.584768","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 10:34:59.636784","477"
"tele/soil/pot0/temp0","2017-06-20 10:44:46.147007","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 10:44:46.234239","474"
"tele/soil/pot0/temp0","2017-06-20 10:54:30.209000","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 10:54:30.272656","473"
"tele/soil/pot0/temp0","2017-06-20 11:04:20.807868","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 11:04:20.868835","475"
"tele/soil/pot0/temp0","2017-06-20 11:14:03.172545","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 11:14:03.277838","470"
"tele/soil/pot0/temp0","2017-06-20 11:23:48.732899","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 11:23:48.816690","465"
"tele/soil/pot0/temp0","2017-06-20 11:33:34.870348","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 11:33:34.932289","460"
"tele/soil/pot0/temp0","2017-06-20 11:43:20.909076","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 11:43:20.964127","455"
"tele/soil/pot0/temp0","2017-06-20 11:53:07.202766","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 11:53:07.288574","433"
"tele/soil/pot0/temp0","2017-06-20 12:02:53.704742","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 12:02:53.774778","410"
"tele/soil/pot0/temp0","2017-06-20 12:12:39.240422","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 12:12:39.316106","391"
"tele/soil/pot0/temp0","2017-06-20 12:22:25.463270","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 12:22:25.524523","188"
"tele/soil/pot0/temp0","2017-06-20 12:32:12.182761","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 12:32:12.244741","137"
"tele/soil/pot0/temp0","2017-06-20 12:42:00.926622","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 12:42:00.977991","300"
"tele/soil/pot0/temp0","2017-06-20 12:51:42.861506","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 12:51:42.912713","108"
"tele/soil/pot0/temp0","2017-06-20 13:01:29.029357","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 13:01:29.072651","98"
"tele/soil/pot0/temp0","2017-06-20 13:11:16.767473","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 13:11:16.838700","113"
"tele/soil/pot0/temp0","2017-06-20 13:21:01.054622","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 13:21:01.101813","100"
"tele/soil/pot0/temp0","2017-06-20 13:30:47.407059","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 13:30:47.469268","115"
"tele/soil/pot0/temp0","2017-06-20 13:40:34.012559","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 13:40:34.077096","106"
"tele/soil/pot0/temp0","2017-06-20 13:50:26.149397","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 13:50:26.265081","95"
"tele/soil/pot0/temp0","2017-06-20 14:00:06.753233","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 14:00:06.803541","192"
"tele/soil/pot0/temp0","2017-06-20 14:09:52.683479","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 14:09:52.744279","172"
"tele/soil/pot0/temp0","2017-06-20 14:19:39.256543","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 14:19:39.319986","147"
"tele/soil/pot0/temp0","2017-06-20 14:29:24.953605","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 14:29:25.004882","157"
"tele/soil/pot0/temp0","2017-06-20 14:39:17.241326","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 14:39:17.312245","126"
"tele/soil/pot0/temp0","2017-06-20 14:48:57.858745","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 14:48:57.906575","89"
"tele/soil/pot0/temp0","2017-06-20 14:58:45.319996","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 14:58:45.375400","138"
"tele/soil/pot0/temp0","2017-06-20 15:08:29.245164","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 15:08:29.302821","107"
"tele/soil/pot0/temp0","2017-06-20 15:18:15.064075","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 15:18:15.119375","85"
"tele/soil/pot0/temp0","2017-06-20 15:28:01.534694","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 15:28:01.593023","107"
"tele/soil/pot0/temp0","2017-06-20 15:37:49.488892","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 15:37:49.607059","90"
"tele/soil/pot0/temp0","2017-06-20 15:47:32.964988","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 15:47:33.021694","97"
"tele/soil/pot0/temp0","2017-06-20 15:57:25.322294","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 15:57:25.382028","91"
"tele/soil/pot0/temp0","2017-06-20 16:07:05.627471","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 16:07:05.725213","99"
"tele/soil/pot0/temp0","2017-06-20 16:16:51.553416","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 16:16:51.617296","96"
"tele/soil/pot0/temp0","2017-06-20 16:26:37.839374","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 16:26:37.916222","88"
"tele/soil/pot0/temp0","2017-06-20 16:36:26.601823","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 16:36:26.651798","108"
"tele/soil/pot0/temp0","2017-06-20 16:46:10.145576","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 16:46:10.202271","101"
"tele/soil/pot0/temp0","2017-06-20 16:55:58.093882","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 16:55:58.141697","96"
"tele/soil/pot0/temp0","2017-06-20 17:05:41.739512","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 17:05:41.792177","107"
"tele/soil/pot0/temp0","2017-06-20 17:15:28.703369","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 17:15:28.753770","168"
"tele/soil/pot0/temp0","2017-06-20 17:25:16.589008","-127.00"
"tele/soil/pot0/moisture0","2017-06-20 17:25:16.635318","5"
"tele/soil/pot0/temp0","2017-06-20 17:28:29.233856","85.00"
"tele/soil/pot0/moisture0","2017-06-20 17:28:29.326483","1024"
"tele/soil/pot0/temp0","2017-06-20 17:38:20.476972","85.00"
"tele/soil/pot0/moisture0","2017-06-20 17:38:20.531873","1024"
"tele/soil/pot0/temp0","2017-06-20 17:48:02.223330","24.75"
"tele/soil/pot0/moisture0","2017-06-20 17:48:02.284157","1024"
"tele/soil/pot0/temp0","2017-06-20 17:57:54.025040","24.81"
"tele/soil/pot0/moisture0","2017-06-20 17:57:54.134300","1024"
"tele/soil/pot0/temp0","2017-06-20 18:07:34.831091","25.00"
"tele/soil/pot0/moisture0","2017-06-20 18:07:34.896984","1024"
"tele/soil/pot0/temp0","2017-06-20 18:17:20.856543","25.00"
"tele/soil/pot0/moisture0","2017-06-20 18:17:20.916592","1024"
"tele/soil/pot0/temp0","2017-06-20 18:27:06.397869","25.06"
"tele/soil/pot0/moisture0","2017-06-20 18:27:06.440441","1024"
"tele/soil/pot0/temp0","2017-06-20 18:36:52.511214","25.12"
"tele/soil/pot0/moisture0","2017-06-20 18:36:52.577309","1024"
"tele/soil/pot0/temp0","2017-06-20 18:46:36.638351","25.18"
"tele/soil/pot0/moisture0","2017-06-20 18:46:36.686084","1024"
"tele/soil/pot0/temp0","2017-06-20 18:56:21.650032","25.18"
"tele/soil/pot0/moisture0","2017-06-20 18:56:21.743720","1024"
"tele/soil/pot0/temp0","2017-06-20 19:06:05.790410","25.37"
"tele/soil/pot0/moisture0","2017-06-20 19:06:05.853200","1024"
"tele/soil/pot0/temp0","2017-06-20 19:15:49.282998","25.31"
"tele/soil/pot0/moisture0","2017-06-20 19:15:49.357983","1024"
"tele/soil/pot0/temp0","2017-06-20 19:25:35.009915","25.31"
"tele/soil/pot0/moisture0","2017-06-20 19:25:35.085763","1024"
"tele/soil/pot0/temp0","2017-06-20 19:35:20.569821","25.31"
"tele/soil/pot0/moisture0","2017-06-20 19:35:20.657145","1024"
"tele/soil/pot0/temp0","2017-06-20 19:45:06.769820","25.31"
"tele/soil/pot0/moisture0","2017-06-20 19:45:06.830698","1024"
"tele/soil/pot0/temp0","2017-06-20 19:54:51.513677","25.25"
"tele/soil/pot0/moisture0","2017-06-20 19:54:51.562198","1024"
"tele/soil/pot0/temp0","2017-06-20 20:04:36.590647","25.25"
"tele/soil/pot0/moisture0","2017-06-20 20:04:36.646274","1024"
"tele/soil/pot0/temp0","2017-06-20 20:14:24.060766","25.25"
"tele/soil/pot0/moisture0","2017-06-20 20:14:24.122540","1024"
"tele/soil/pot0/temp0","2017-06-20 20:24:06.857257","25.25"
"tele/soil/pot0/moisture0","2017-06-20 20:24:06.930748","1024"
"tele/soil/pot0/temp0","2017-06-20 20:33:52.815469","25.18"
"tele/soil/pot0/moisture0","2017-06-20 20:33:52.871968","1024"
"tele/soil/pot0/temp0","2017-06-20 20:43:38.321173","25.18"
"tele/soil/pot0/moisture0","2017-06-20 20:43:38.392597","1024"
"tele/soil/pot0/temp0","2017-06-21 07:59:52.586627","85.00"
"tele/soil/pot0/moisture0","2017-06-21 07:59:52.668051","444"
"tele/soil/pot0/temp0","2017-06-21 08:09:13.360059","22.06"
"tele/soil/pot0/moisture0","2017-06-21 08:09:13.407246","358"
"tele/soil/pot0/temp0","2017-06-21 08:18:54.879117","22.06"
"tele/soil/pot0/moisture0","2017-06-21 08:18:54.945429","312"
"tele/soil/pot0/temp0","2017-06-21 08:28:40.706332","22.06"
"tele/soil/pot0/moisture0","2017-06-21 08:28:40.773869","241"
"tele/soil/pot0/temp0","2017-06-21 08:38:26.970696","22.00"
"tele/soil/pot0/moisture0","2017-06-21 08:38:27.019337","662"
"tele/soil/pot0/temp0","2017-06-21 08:43:30.974711","85.00"
"tele/soil/pot0/moisture0","2017-06-21 08:43:31.057054","996"
"tele/soil/pot0/temp0","2017-06-21 08:53:15.916769","22.00"
"tele/soil/pot0/moisture0","2017-06-21 08:53:15.972523","665"
"tele/soil/pot0/temp0","2017-06-21 09:03:00.730623","22.00"
"tele/soil/pot0/moisture0","2017-06-21 09:03:00.785568","479"
"tele/soil/pot0/temp0","2017-06-21 09:12:46.866878","22.00"
"tele/soil/pot0/moisture0","2017-06-21 09:12:46.916783","219"
"tele/soil/pot0/temp0","2017-06-21 09:22:33.769312","22.00"
"tele/soil/pot0/moisture0","2017-06-21 09:22:33.814111","282"
"tele/soil/pot0/temp0","2017-06-21 09:32:20.675469","22.00"
"tele/soil/pot0/moisture0","2017-06-21 09:32:20.731458","225"
"tele/soil/pot0/temp0","2017-06-21 09:42:06.140102","21.93"
"tele/soil/pot0/moisture0","2017-06-21 09:42:06.384349","235"
"tele/soil/pot0/temp0","2017-06-21 09:51:51.014926","22.00"
"tele/soil/pot0/moisture0","2017-06-21 09:51:51.081493","209"
"tele/soil/pot0/temp0","2017-06-21 10:01:38.480745","21.93"
"tele/soil/pot0/moisture0","2017-06-21 10:01:38.548972","191"
"tele/soil/pot0/temp0","2017-06-21 10:11:22.909153","21.93"
"tele/soil/pot0/moisture0","2017-06-21 10:11:22.960277","196"
"tele/soil/pot0/temp0","2017-06-21 10:21:09.644281","21.93"
"tele/soil/pot0/moisture0","2017-06-21 10:21:09.705419","191"
"tele/soil/pot0/temp0","2017-06-21 10:30:55.208130","22.00"
"tele/soil/pot0/moisture0","2017-06-21 10:30:55.254765","403"
"tele/soil/pot0/temp0","2017-06-21 10:40:46.693495","22.00"
"tele/soil/pot0/moisture0","2017-06-21 10:40:46.742793","211"
"tele/soil/pot0/temp0","2017-06-21 10:50:28.539797","22.00"
"tele/soil/pot0/moisture0","2017-06-21 10:50:28.598289","311"
"tele/soil/pot0/temp0","2017-06-21 11:00:14.129860","22.00"
"tele/soil/pot0/moisture0","2017-06-21 11:00:14.202929","297"
"tele/soil/pot0/temp0","2017-06-21 11:10:00.204988","22.00"
"tele/soil/pot0/moisture0","2017-06-21 11:10:00.273365","167"
"tele/soil/pot0/temp0","2017-06-21 11:19:46.008107","22.06"
"tele/soil/pot0/moisture0","2017-06-21 11:19:46.086752","164"
"tele/soil/pot0/temp0","2017-06-21 11:29:32.520304","22.06"
"tele/soil/pot0/moisture0","2017-06-21 11:29:32.595481","160"
"tele/soil/pot0/temp0","2017-06-21 11:39:18.936810","22.06"
"tele/soil/pot0/moisture0","2017-06-21 11:39:18.998871","157"
"tele/soil/pot0/temp0","2017-06-21 11:49:04.447086","22.18"
"tele/soil/pot0/moisture0","2017-06-21 11:49:04.513349","530"
"tele/soil/pot0/temp0","2017-06-21 11:58:51.091767","22.25"
"tele/soil/pot0/moisture0","2017-06-21 11:58:51.135574","173"
"tele/soil/pot0/temp0","2017-06-21 12:08:37.560529","22.12"
"tele/soil/pot0/moisture0","2017-06-21 12:08:37.617281","134"
"tele/soil/pot0/temp0","2017-06-21 12:18:24.032721","22.18"
"tele/soil/pot0/moisture0","2017-06-21 12:18:24.095275","223"
"tele/soil/pot0/temp0","2017-06-21 12:28:12.033764","22.18"
"tele/soil/pot0/moisture0","2017-06-21 12:28:12.090852","125"
"tele/soil/pot0/temp0","2017-06-21 12:38:00.564714","22.25"
"tele/soil/pot0/moisture0","2017-06-21 12:38:00.695376","136"
"tele/soil/pot0/temp0","2017-06-21 12:47:42.029622","22.25"
"tele/soil/pot0/moisture0","2017-06-21 12:47:42.096538","145"
"tele/soil/pot0/temp0","2017-06-21 12:57:28.445716","22.31"
"tele/soil/pot0/moisture0","2017-06-21 12:57:28.577126","1024"
"tele/soil/pot0/temp0","2017-06-21 13:07:15.688879","22.31"
"tele/soil/pot0/moisture0","2017-06-21 13:07:15.746143","1024"
"tele/soil/pot0/temp0","2017-06-21 13:17:02.066613","22.43"
"tele/soil/pot0/moisture0","2017-06-21 13:17:02.130888","1024"
"tele/soil/pot0/temp0","2017-06-21 13:26:46.379405","22.43"
"tele/soil/pot0/moisture0","2017-06-21 13:26:46.471735","1024"
"tele/soil/pot0/temp0","2017-06-21 13:36:32.486453","22.50"
"tele/soil/pot0/moisture0","2017-06-21 13:36:32.534553","1024"
"tele/soil/pot0/temp0","2017-06-21 13:46:19.149305","22.50"
"tele/soil/pot0/moisture0","2017-06-21 13:46:19.252167","341"
"tele/soil/pot0/temp0","2017-06-21 13:56:05.272563","22.56"
"tele/soil/pot0/moisture0","2017-06-21 13:56:05.330679","343"
"tele/soil/pot0/temp0","2017-06-21 14:05:51.818730","22.62"
"tele/soil/pot0/moisture0","2017-06-21 14:05:51.872618","263"
"tele/soil/pot0/temp0","2017-06-21 14:15:40.920283","22.62"
"tele/soil/pot0/moisture0","2017-06-21 14:15:41.004445","205"
"tele/soil/pot0/temp0","2017-06-21 14:25:24.421056","22.68"
"tele/soil/pot0/moisture0","2017-06-21 14:25:24.474024","155"
"tele/soil/pot0/temp0","2017-06-21 14:35:11.211872","22.75"
"tele/soil/pot0/moisture0","2017-06-21 14:35:11.262844","224"
"tele/soil/pot0/temp0","2017-06-21 14:44:58.952083","22.75"
"tele/soil/pot0/moisture0","2017-06-21 14:44:59.004730","163"
"tele/soil/pot0/temp0","2017-06-21 14:54:44.305295","22.81"
"tele/soil/pot0/moisture0","2017-06-21 14:54:44.369654","145"
"tele/soil/pot0/temp0","2017-06-21 15:04:30.524980","22.87"
"tele/soil/pot0/moisture0","2017-06-21 15:04:30.581819","143"
"tele/soil/pot0/temp0","2017-06-21 15:14:17.163118","22.93"
"tele/soil/pot0/moisture0","2017-06-21 15:14:17.222722","139"
"tele/soil/pot0/temp0","2017-06-21 15:24:03.285622","23.00"
"tele/soil/pot0/moisture0","2017-06-21 15:24:03.334703","139"
"tele/soil/pot0/temp0","2017-06-21 15:33:49.357939","23.06"
"tele/soil/pot0/moisture0","2017-06-21 15:33:49.447472","136"
"tele/soil/pot0/temp0","2017-06-21 15:43:35.770575","23.12"
"tele/soil/pot0/moisture0","2017-06-21 15:43:35.827269","132"
"tele/soil/pot0/temp0","2017-06-21 15:53:21.009244","23.18"
"tele/soil/pot0/moisture0","2017-06-21 15:53:21.084301","126"
"tele/soil/pot0/temp0","2017-06-21 16:03:09.769188","23.25"
"tele/soil/pot0/moisture0","2017-06-21 16:03:09.827327","125"
"tele/soil/pot0/temp0","2017-06-21 16:12:53.848032","23.31"
"tele/soil/pot0/moisture0","2017-06-21 16:12:53.915895","124"
"tele/soil/pot0/temp0","2017-06-21 16:22:40.826416","23.50"
"tele/soil/pot0/moisture0","2017-06-21 16:22:40.877093","122"
"tele/soil/pot0/temp0","2017-06-21 16:32:30.333327","23.43"
"tele/soil/pot0/moisture0","2017-06-21 16:32:30.412743","157"
"tele/soil/pot0/temp0","2017-06-21 16:42:16.379338","23.56"
"tele/soil/pot0/moisture0","2017-06-21 16:42:16.557394","119"
"tele/soil/pot0/temp0","2017-06-21 16:51:59.857327","23.62"
"tele/soil/pot0/moisture0","2017-06-21 16:51:59.903560","117"
"tele/soil/pot0/temp0","2017-06-21 17:01:46.704249","23.75"
"tele/soil/pot0/moisture0","2017-06-21 17:01:46.794926","114"
"tele/soil/pot0/temp0","2017-06-21 17:11:12.783875","85.00"
"tele/soil/pot0/moisture0","2017-06-21 17:11:12.843068","114"
"tele/soil/pot0/temp0","2017-06-21 17:20:56.557285","23.87"
"tele/soil/pot0/moisture0","2017-06-21 17:20:56.621211","111"
"tele/soil/pot0/temp0","2017-06-21 17:30:45.359935","23.93"
"tele/soil/pot0/moisture0","2017-06-21 17:30:45.409280","111"
"tele/soil/pot0/temp0","2017-06-21 17:40:35.210215","24.06"
"tele/soil/pot0/moisture0","2017-06-21 17:40:35.395014","107"
"tele/soil/pot0/temp0","2017-06-21 17:50:16.396665","24.25"
"tele/soil/pot0/moisture0","2017-06-21 17:50:16.453759","107"
"tele/soil/pot0/temp0","2017-06-21 18:00:03.757127","24.18"
"tele/soil/pot0/moisture0","2017-06-21 18:00:03.809508","105"
"tele/soil/pot0/temp0","2017-06-21 18:09:49.121273","24.25"
"tele/soil/pot0/moisture0","2017-06-21 18:09:49.175775","104"
"tele/soil/pot0/temp0","2017-06-21 18:19:37.994819","24.37"
"tele/soil/pot0/moisture0","2017-06-21 18:19:38.051533","102"
"tele/soil/pot0/temp0","2017-06-21 18:29:22.386825","24.56"
"tele/soil/pot0/moisture0","2017-06-21 18:29:22.442458","103"
"tele/soil/pot0/temp0","2017-06-21 18:39:14.892432","24.56"
"tele/soil/pot0/moisture0","2017-06-21 18:39:14.940180","99"
"tele/soil/pot0/temp0","2017-06-21 18:48:54.992583","24.68"
"tele/soil/pot0/moisture0","2017-06-21 18:48:55.044474","155"
"tele/soil/pot0/temp0","2017-06-21 18:58:38.760038","24.75"
"tele/soil/pot0/moisture0","2017-06-21 18:58:38.814983","95"
"tele/soil/pot0/temp0","2017-06-21 19:08:25.064596","24.75"
"tele/soil/pot0/moisture0","2017-06-21 19:08:25.111444","92"
"tele/soil/pot0/temp0","2017-06-21 19:18:07.595425","24.87"
"tele/soil/pot0/moisture0","2017-06-21 19:18:07.713710","97"
"tele/soil/pot0/temp0","2017-06-21 19:27:55.039814","24.93"
"tele/soil/pot0/moisture0","2017-06-21 19:27:55.092269","100"
"tele/soil/pot0/temp0","2017-06-21 19:37:39.939319","25.00"
"tele/soil/pot0/moisture0","2017-06-21 19:37:40.006055","99"
"tele/soil/pot0/temp0","2017-06-21 19:47:23.226370","25.00"
"tele/soil/pot0/moisture0","2017-06-21 19:47:23.284969","101"
"tele/soil/pot0/temp0","2017-06-21 19:57:09.381299","25.06"
"tele/soil/pot0/moisture0","2017-06-21 19:57:09.435630","103"
"tele/soil/pot0/temp0","2017-06-21 20:06:54.104590","25.06"
"tele/soil/pot0/moisture0","2017-06-21 20:06:54.160338","101"
"tele/soil/pot0/temp0","2017-06-21 20:16:44.112349","25.25"
"tele/soil/pot0/moisture0","2017-06-21 20:16:44.175262","102"
"tele/soil/pot0/temp0","2017-06-21 20:26:25.438518","25.31"
"tele/soil/pot0/moisture0","2017-06-21 20:26:25.499078","99"
"tele/soil/pot0/temp0","2017-06-21 20:36:10.663836","25.31"
"tele/soil/pot0/moisture0","2017-06-21 20:36:10.727204","98"
"tele/soil/pot0/temp0","2017-06-21 20:45:56.277510","25.37"
"tele/soil/pot0/moisture0","2017-06-21 20:45:56.332183","101"
"tele/soil/pot0/temp0","2017-06-21 20:55:48.154562","25.43"
"tele/soil/pot0/moisture0","2017-06-21 20:55:48.242473","103"
"tele/soil/pot0/temp0","2017-06-21 21:05:28.435886","25.43"
"tele/soil/pot0/moisture0","2017-06-21 21:05:28.486810","92"
"tele/soil/pot0/temp0","2017-06-21 21:15:16.925407","25.43"
"tele/soil/pot0/moisture0","2017-06-21 21:15:16.981131","90"
"tele/soil/pot0/temp0","2017-06-21 21:24:58.865458","25.50"
"tele/soil/pot0/moisture0","2017-06-21 21:24:58.912578","88"
"tele/soil/pot0/temp0","2017-06-21 21:34:51.153617","25.56"
"tele/soil/pot0/moisture0","2017-06-21 21:34:51.205064","86"
"tele/soil/pot0/temp0","2017-06-21 21:44:31.774827","25.56"
